hohi_id,旅宿名稱,縣市,鄉鎮市區,業別,地址,電話,官網,Google地圖,Google評分,評論數,旅宿網定價_僅供對照,查詢入住日,查詢退房日,人數,平日雙人房價,來源平台,查核日期,備註
17567,幸福客棧,彰化縣,和美鎮,民宿,彰化縣和美鎮源埤里南安路176號,0919525834-,http://goo.gl/YdBHRG,https://maps.google.com/?cid=3016659776993283429,4.7,152,5000,2026-09-01,2026-09-02,2,,,,
32537,艸祭會館,屏東縣,恆春鎮,民宿,屏東縣恆春鎮南灣路962號,090121096008-8883001,,https://maps.google.com/?cid=18045032353657864032,4.8,151,8000,2026-09-01,2026-09-02,2,,,,
10111,履舍民宿,臺東縣,臺東市,民宿,臺東縣臺東市光明路170號,0987382795-,https://www.facebook.com/Kk113Rw520/,https://maps.google.com/?cid=13608752729136271719,4.6,148,2400,2026-09-01,2026-09-02,2,,,,
28608,水連田日式庭院,宜蘭縣,五結鄉,民宿,宜蘭縣五結鄉大吉二路456號,0975875268,,https://maps.google.com/?cid=1869945186830356914,4.8,147,3400,2026-09-01,2026-09-02,2,,,,
30257,小豆旅宿民宿,臺東縣,臺東市,民宿,臺東縣臺東市國泰街65號,0908783560-,,https://maps.google.com/?cid=10899214953301282137,4.8,146,5000,2026-09-01,2026-09-02,2,,,,
38471,九份山城山海灣民宿,新北市,瑞芳區,民宿,新北市瑞芳區街頂巷22號,0985104985-,,https://maps.google.com/?cid=16170598605160197331,4.5,145,4900,2026-09-01,2026-09-02,2,,,,
3800,九份高媽媽民宿,新北市,瑞芳區,民宿,新北市瑞芳區汽車路7之5號,02-24971680,,https://maps.google.com/?cid=15686945845526964599,4.5,145,3800,2026-09-01,2026-09-02,2,,,,
31144,漁海民宿,宜蘭縣,礁溪鄉,民宿,宜蘭縣礁溪鄉大塭路39之10號,0986823859,,https://maps.google.com/?cid=15476145927814711231,4.9,141,4500,2026-09-01,2026-09-02,2,,,,
22563,小茉莉民宿,澎湖縣,馬公市,民宿,澎湖縣馬公市石泉里15鄰石泉1之550號,06-9211359,,https://maps.google.com/?cid=6628272554977977414,4.9,140,3300,2026-09-01,2026-09-02,2,,,,
8467,新京站民宿,花蓮縣,花蓮市,民宿,花蓮縣花蓮市富陽路16號,093716813903-8567939,http://www.tw161688.com,https://maps.google.com/?cid=7353173511036428276,4.3,138,3680,2026-09-01,2026-09-02,2,,,,
15799,夢想家民宿,屏東縣,琉球鄉,民宿,屏東縣琉球鄉三民路39-1號,091289328508-8612351,https://www.facebook.com/17dreamer,https://maps.google.com/?cid=5021253430987424924,4.4,138,5000,2026-09-01,2026-09-02,2,,,,
8507,海韵閣民宿,臺東縣,臺東市,民宿,臺東縣臺東市知本路三段398巷37號,0934083681-,,https://maps.google.com/?cid=4598290745554884402,4.6,138,5500,2026-09-01,2026-09-02,2,,,,
21594,旅行者之家民宿,花蓮縣,花蓮市,民宿,花蓮縣花蓮市國聯里15鄰國聯二路82號,03-8352868,,https://maps.google.com/?cid=14833703728493977175,4.2,136,1600,2026-09-01,2026-09-02,2,,,,
19877,芹壁地中海民宿,連江縣,北竿鄉,民宿,連江縣北竿鄉芹壁村68號(永康居),0836-56612,,https://maps.google.com/?cid=992343322067568272,3.5,136,2500,2026-09-01,2026-09-02,2,,,,
34473,漁宅文旅,屏東縣,東港鎮,民宿,屏東縣東港鎮水源二街2號,0919209016-,,https://maps.google.com/?cid=5286837325486255817,4.9,134,6000,2026-09-01,2026-09-02,2,,,,
10691,驫風民宿,澎湖縣,馬公市,民宿,澎湖縣馬公市東衛里2鄰東衛26之9號,097234371606-9211692,,https://maps.google.com/?cid=7078989989022955839,4.5,132,2400,2026-09-01,2026-09-02,2,,,,
3342,伯爵農莊民宿,花蓮縣,吉安鄉,民宿,花蓮縣吉安鄉稻香村稻興一街88號,093348785803-8549737,,https://maps.google.com/?cid=6665466143936421294,4.3,132,2000,2026-09-01,2026-09-02,2,,,,
27251,風仙廬香草園民宿,澎湖縣,馬公市,民宿,澎湖縣馬公市西文里11鄰西文澳97之68號,0978216790,,https://maps.google.com/?cid=3991918036904112597,4.9,131,4200,2026-09-01,2026-09-02,2,,,,
20755,晴光部落民宿,澎湖縣,馬公市,民宿,澎湖縣馬公市鎖港里鎖管港1886號,06-9950838,http://www.facebook.com/1886loma,https://maps.google.com/?cid=3087299157275471333,5,130,2100,2026-09-01,2026-09-02,2,,,,
32527,鹹菜巷8號,臺南市,中西區,民宿,臺南市中西區開山路122巷56弄8號,0919918089-,https://www.pickle8.tw/,https://maps.google.com/?cid=16934329174018503001,5,130,12000,2026-09-01,2026-09-02,2,,,,
31176,千和居,臺南市,安平區,民宿,臺南市安平區州平二街2之6號,0930803301-,https://ab0930803301.wixsite.com/j666,https://maps.google.com/?cid=11460891178131728224,5,129,12000,2026-09-01,2026-09-02,2,,,,
27533,巧人文旅民宿,南投縣,魚池鄉,民宿,南投縣魚池鄉魚池村新店巷25之18號,0905273195-,,https://maps.google.com/?cid=14251391344503668902,4.9,129,5280,2026-09-01,2026-09-02,2,,,,
13574,懷鄉園渡假別墅,宜蘭縣,礁溪鄉,民宿,宜蘭縣礁溪鄉二龍村淇武蘭路12-1號,0912871476,,https://maps.google.com/?cid=2532474699982047239,4.6,128,2400,2026-09-01,2026-09-02,2,,,,
10846,薇嬁民宿,宜蘭縣,羅東鎮,民宿,宜蘭縣羅東鎮新群里月眉路443號,098752888603-9601368,,https://maps.google.com/?cid=15770330386076151870,4.7,128,6000,2026-09-01,2026-09-02,2,,,,
9752,童伴親子民宿,花蓮縣,新城鄉,民宿,花蓮縣新城鄉北埔村23鄰北埔路163巷3弄2號,0913311329-,,https://maps.google.com/?cid=7809735802583570901,4.7,127,5000,2026-09-01,2026-09-02,2,,,,
34501,瑞柒民宿,屏東縣,東港鎮,民宿,屏東縣東港鎮明禮路176巷26號,0972830898-,,https://maps.google.com/?cid=10159398542823763265,5,126,5000,2026-09-01,2026-09-02,2,,,,
4666,水舞間,宜蘭縣,冬山鄉,民宿,宜蘭縣冬山鄉水井一路92號,0921795021-,http://www.waterdance.com.tw,https://maps.google.com/?cid=455831184475539228,4.6,124,7000,2026-09-01,2026-09-02,2,,,,
18519,冬山河左岸民宿,宜蘭縣,五結鄉,民宿,宜蘭縣五結鄉協和村親河路二段103巷1弄10號,0923507500-,,https://maps.google.com/?cid=10677238278357433659,4.3,124,3600,2026-09-01,2026-09-02,2,,,,
7037,旅人燈塔民宿,澎湖縣,馬公市,民宿,澎湖縣馬公市山水里6鄰珠江110之13號,0936343705,,https://maps.google.com/?cid=1008443336772589312,4.8,123,2600,2026-09-01,2026-09-02,2,,,,
37003,八八金歐二館民宿,金門縣,金沙鎮,民宿,金門縣金沙鎮后宅2之1號,0910394377082-355340,,https://maps.google.com/?cid=15555099998237512265,5,121,6800,2026-09-01,2026-09-02,2,,,,
36538,八八金歐(王金城)洋樓民宿,金門縣,金沙鎮,民宿,金門縣金沙鎮后宅2號,0910394377082-355340,,https://maps.google.com/?cid=15555099998237512265,5,121,4800,2026-09-01,2026-09-02,2,,,,
576,筆令莊園民宿,臺東縣,臺東市,民宿,臺東縣臺東市志航路1段971巷79號,0932336410-,,https://maps.google.com/?cid=18058686067308052028,4.7,120,4600,2026-09-01,2026-09-02,2,,,,
32786,厝旅店,屏東縣,恆春鎮,民宿,屏東縣恆春鎮南灣路130號,0989011110,,https://maps.google.com/?cid=12764916771949913494,5,120,5000,2026-09-01,2026-09-02,2,,,,
8689,津沙文化村,連江縣,南竿鄉,民宿,連江縣南竿鄉津沙村70號,0836-26190,,https://maps.google.com/?cid=10355263036379002361,4.2,119,4800,2026-09-01,2026-09-02,2,,,,
37237,后HO民宿,臺中市,后里區,民宿,臺中市后里區尾社路396之1號,0909512185-,,https://maps.google.com/?cid=10114275078349200380,5,117,4800,2026-09-01,2026-09-02,2,,,,
4817,美好墾丁旅閣民宿,屏東縣,恆春鎮,民宿,屏東縣恆春鎮船帆路846巷70號,08-8851317,,https://maps.google.com/?cid=5406551909259399762,4.7,116,4200,2026-09-01,2026-09-02,2,,,,
17115,鳥語花香,宜蘭縣,五結鄉,民宿,宜蘭縣五結鄉三結三路5巷2號,0915099062,https://www.facebook.com/birdsflowerstravel/,https://maps.google.com/?cid=16745086555001173336,4.7,116,2100,2026-09-01,2026-09-02,2,,,,
36585,九號碧木嶼,臺南市,安平區,民宿,臺南市安平區世平路9號,0915495335-,,https://maps.google.com/?cid=1365868708238756863,4.6,116,12000,2026-09-01,2026-09-02,2,,,,
1732,霽月山莊民宿,新竹縣,新埔鎮,民宿,新竹縣新埔鎮照門里6鄰九芎湖15-7號,03-5899239,,https://maps.google.com/?cid=16784420112754262198,3.8,116,5000,2026-09-01,2026-09-02,2,,,,
17219,和平森旅,花蓮縣,秀林鄉,旅館,花蓮縣秀林鄉和平村2鄰和平38之8號,03-8681246,https://rwd.ezhotel.cloud/gmhotel,https://maps.google.com/?cid=7215601283004843441,3.6,115,4000,2026-09-01,2026-09-02,2,,,,
30098,像個家plus民宿,花蓮縣,花蓮市,民宿,花蓮縣花蓮市民主里7鄰北濱街12巷16號,0978753532,https://www.facebook.com/athomehualien32/,https://maps.google.com/?cid=12014767967070128797,4.9,115,3800,2026-09-01,2026-09-02,2,,,,
29045,寬院子（稻禾館）,宜蘭縣,五結鄉,民宿,宜蘭縣五結鄉親河路2段291巷51弄60-2號,0978377688-,,https://maps.google.com/?cid=11177195979364619689,4.8,115,6000,2026-09-01,2026-09-02,2,,,,
10055,英倫爵士民宿,臺東縣,卑南鄉,民宿,臺東縣卑南鄉太平路213-1號,0911616190-,,https://maps.google.com/?cid=2327944366420446385,3.6,115,5000,2026-09-01,2026-09-02,2,,,,
10114,七美姑娘旅宿,屏東縣,恆春鎮,民宿,屏東縣恆春鎮恆公路78-6號,0901181786,,https://maps.google.com/?cid=10251635611393950799,4.8,115,3300,2026-09-01,2026-09-02,2,,,,
18913,落花鉎民宿,臺東縣,東河鄉,民宿,臺東縣東河鄉都蘭村都蘭420-9號,0932217470-,,https://maps.google.com/?cid=13669598851182352052,3.5,114,1800,2026-09-01,2026-09-02,2,,,,
21460,四季民宿,屏東縣,恆春鎮,民宿,屏東縣恆春鎮南灣路鞍山巷2號,0983909555,,https://maps.google.com/?cid=432014974646854586,4.4,113,5800,2026-09-01,2026-09-02,2,,,,
28362,歪歪斜斜民宿,臺東縣,長濱鄉,民宿,臺東縣長濱鄉竹湖村中濱28號,0933846388-,,https://maps.google.com/?cid=4351223553419431895,4.9,113,5000,2026-09-01,2026-09-02,2,,,,
36106,觀機文旅民宿,嘉義縣,水上鄉,民宿,嘉義縣水上鄉粗溪村14鄰巷口71之2號,0916033222-,https://www.facebook.com/profile.php?id=61557405939327&mibextid=LQQJ4d,https://maps.google.com/?cid=2321039976148743535,4.9,112,8800,2026-09-01,2026-09-02,2,,,,
32087,花藝雅築民宿,金門縣,金湖鎮,民宿,金門縣金湖鎮瓊義路461號、461號2樓、461號3樓,0988020802082-332345,,https://maps.google.com/?cid=17239415623621282228,5,112,2800,2026-09-01,2026-09-02,2,,,,
26156,鄢室民宿,花蓮縣,花蓮市,民宿,花蓮縣花蓮市忠孝街22號,0988518161,,https://maps.google.com/?cid=13132404676060250694,4.8,111,2400,2026-09-01,2026-09-02,2,,,,
37719,Mr.M都蘭民宿,臺東縣,東河鄉,民宿,臺東縣東河鄉都蘭村16鄰都蘭35-5號,0918552994-,,https://maps.google.com/?cid=13238985082577343598,5,110,6000,2026-09-01,2026-09-02,2,,,,
20848,快樂腳青年民宿,花蓮縣,花蓮市,民宿,花蓮縣花蓮市中山路601巷1弄2號,03-8352868,,https://maps.google.com/?cid=5989654973089670161,4.4,109,3800,2026-09-01,2026-09-02,2,,,,
28550,李家出走,新北市,三芝區,民宿,新北市三芝區觀海街20號,0938259783-,,https://maps.google.com/?cid=1351639142887567547,5,108,1800,2026-09-01,2026-09-02,2,,,,
21408,休日行旅,臺南市,北區,旅館,臺南市北區公園路128號1樓、8樓及地下室,06-2215588,,https://maps.google.com/?cid=2970948209400985453,4.3,107,8800,2026-09-01,2026-09-02,2,,,,
20422,解語花軒民宿,臺東縣,臺東市,民宿,臺東縣臺東市志航路1段412巷17弄35號,0933058844-,,https://maps.google.com/?cid=3466086884141256498,4.9,107,2500,2026-09-01,2026-09-02,2,,,,
32176,光粼民宿,花蓮縣,花蓮市,民宿,花蓮縣花蓮市主安里11鄰中正路184巷32號,0919372607-,,https://maps.google.com/?cid=10822570287627395189,4.9,106,25000,2026-09-01,2026-09-02,2,,,,
30192,可吉家,臺南市,中西區,民宿,臺南市中西區青年路137巷55號,0916065369,,https://maps.google.com/?cid=5220622272473513439,4.9,105,3000,2026-09-01,2026-09-02,2,,,,
37175,牛角一邊厝,連江縣,南竿鄉,民宿,連江縣南竿鄉復興村124號,0921680326-,,https://maps.google.com/?cid=10439190995502459709,4.9,105,3600,2026-09-01,2026-09-02,2,,,,
13718,松鶴雅緻商務旅館,澎湖縣,馬公市,旅館,澎湖縣馬公市陽明里新明路21號7樓,06-9268986,,https://maps.google.com/?cid=3031963161487833512,3.9,105,3800,2026-09-01,2026-09-02,2,,,,
1382,吳居吾宿,臺南市,中西區,民宿,臺南市中西區普濟街45號,0930479959-,,https://maps.google.com/?cid=6892769264782603608,4.7,104,2400,2026-09-01,2026-09-02,2,,,,
32785,巴里巴里民宿,屏東縣,恆春鎮,民宿,屏東縣恆春鎮墾丁路通海巷20號,0983826111-,,https://maps.google.com/?cid=15003407850459292565,4.2,103,4500,2026-09-01,2026-09-02,2,,,,
9690,魚窩Ｂ＆Ｂ,宜蘭縣,冬山鄉,民宿,宜蘭縣冬山鄉柯林村光華一路430號,0958580996,http://fish-house.hotweb.com.tw/p9.php?pdir=news&model=news_b_1&hid=KW1182583014&nid=KW1182583014N1376552318,https://maps.google.com/?cid=2835088966983649740,4.9,103,9000,2026-09-01,2026-09-02,2,,,,
38372,璦勒芬莊園民宿,嘉義縣,番路鄉,民宿,嘉義縣番路鄉公田村隙頂7號,0920249108-,,https://maps.google.com/?cid=12206703137006560487,4.9,102,14800,2026-09-01,2026-09-02,2,,,,
22665,藍海筑夢城民宿,花蓮縣,吉安鄉,民宿,花蓮縣吉安鄉仁安村16鄰南海八街163號,0963306620,,https://maps.google.com/?cid=12281921994273569912,4.6,102,9900,2026-09-01,2026-09-02,2,,,,
35439,田心仔民宿,嘉義縣,溪口鄉,民宿,嘉義縣溪口鄉林腳村14鄰田心仔18號,0989424849-,,https://maps.google.com/?cid=12443526526886046544,4.9,102,3000,2026-09-01,2026-09-02,2,,,,
37288,六小孩親子民宿,苗栗縣,公館鄉,民宿,苗栗縣公館鄉五谷村10鄰五谷298之7號,0900033666-,,https://maps.google.com/?cid=6437013319991191430,5,101,18000,2026-09-01,2026-09-02,2,,,,
18944,半天陶坊,南投縣,鹿谷鄉,民宿,南投縣鹿谷鄉竹林村3鄰愛鄉路123-5號,0912677009-,,https://maps.google.com/?cid=1108673922795130225,4.8,99,5000,2026-09-01,2026-09-02,2,,,,
3675,悅來民宿,臺東縣,卑南鄉,民宿,臺東縣卑南鄉太平村民生路197號,0911212123-,http://taitunghouse.pixnet.net/blog,https://maps.google.com/?cid=17773423093231643133,4.5,99,2600,2026-09-01,2026-09-02,2,,,,
34607,東美佇所民宿,臺東縣,臺東市,民宿,臺東縣臺東市杭州街220巷18號,0912996835-,https://tcs.hi-bnb.com/,https://maps.google.com/?cid=573641848082275054,5,98,2000,2026-09-01,2026-09-02,2,,,,
6931,綠園旅社,宜蘭縣,礁溪鄉,旅館,宜蘭縣礁溪鄉德陽路72號1-4樓,092619227303-9882279,,https://maps.google.com/?cid=13535565302309698017,4.6,94,6000,2026-09-01,2026-09-02,2,,,,
4643,楓香白樺莊園民宿,臺東縣,關山鎮,民宿,臺東縣關山鎮豐泉里長興路12-8號,089-812559,,https://maps.google.com/?cid=8679719258841542228,4.7,93,4600,2026-09-01,2026-09-02,2,,,,
21429,恆春奕棧,屏東縣,恆春鎮,民宿,屏東縣恆春鎮恆公路210之2號,095541020008-8882611,,https://maps.google.com/?cid=8305086077479381757,4.8,92,3000,2026-09-01,2026-09-02,2,,,,
3017,市居民宿,花蓮縣,玉里鎮,民宿,花蓮縣玉里鎮中山路二段121號,0932651286,,https://maps.google.com/?cid=3959534387181986697,3.9,92,1200,2026-09-01,2026-09-02,2,,,,
18730,大夫第民宿,金門縣,金城鎮,民宿,金門縣金城鎮珠山41號,0963166171082-323468,,https://maps.google.com/?cid=15104537234830027897,4.3,90,2800,2026-09-01,2026-09-02,2,,,,
38391,鹿港宏宇旅宿,彰化縣,鹿港鎮,民宿,彰化縣鹿港鎮頂厝里裕民街129號,0937794079-,,https://maps.google.com/?cid=16357773883231391022,5,89,16800,2026-09-01,2026-09-02,2,,,,
12005,ＤＯＭＯ,宜蘭縣,員山鄉,民宿,宜蘭縣員山鄉深洲路52號,02-27030655,,https://maps.google.com/?cid=10390287292792282794,4,89,3000,2026-09-01,2026-09-02,2,,,,
33034,水耘翠Villa會館,宜蘭縣,冬山鄉,民宿,宜蘭縣冬山鄉寶福路225號,0932941749-,,https://maps.google.com/?cid=2331822665212928636,5,88,13800,2026-09-01,2026-09-02,2,,,,
12476,海角城堡民宿,澎湖縣,湖西鄉,民宿,澎湖縣湖西鄉許家村3鄰港子尾68之3號,0932972661,,https://maps.google.com/?cid=18324462795404909971,4.8,87,3080,2026-09-01,2026-09-02,2,,,,
17703,玩皮城堡民宿,澎湖縣,湖西鄉,民宿,澎湖縣湖西鄉許家村3鄰港子尾68之2號,06-9211977,,https://maps.google.com/?cid=18324462795404909971,4.8,87,3080,2026-09-01,2026-09-02,2,,,,
18051,三義行館,苗栗縣,三義鄉,民宿,苗栗縣三義鄉廣盛村41鄰八股路館前8巷1之19號,0919218244,,https://maps.google.com/?cid=9435175063201660552,3.4,87,3600,2026-09-01,2026-09-02,2,,,,
16710,稻香緣民宿,花蓮縣,吉安鄉,民宿,花蓮縣吉安鄉稻香村稻興二街109號,091291211503-8532377,http://www.psminshuku.com/,https://maps.google.com/?cid=11100831484975171028,4.9,87,5000,2026-09-01,2026-09-02,2,,,,
37569,小鳳民宿,臺東縣,關山鎮,民宿,臺東縣關山鎮中華路40巷7號,0984099726-,,https://maps.google.com/?cid=7825231862601862843,4.9,87,2400,2026-09-01,2026-09-02,2,,,,
15161,蘭心山莊民宿,屏東縣,枋寮鄉,民宿,屏東縣枋寮鄉中正大路666-2號,08-8712951,,https://maps.google.com/?cid=7884379895913187643,4.5,86,3500,2026-09-01,2026-09-02,2,,,,
25850,瑞恒行館民宿,嘉義縣,布袋鎮,民宿,嘉義縣布袋鎮興中里1鄰後寮路72巷35號,0905098468-,https://guest-house-online.com/,https://maps.google.com/?cid=4542389212730540458,4.6,85,3200,2026-09-01,2026-09-02,2,,,,
35405,神隱之月民宿,新北市,瑞芳區,民宿,新北市瑞芳區洞頂路253號,0905788650-,,https://maps.google.com/?cid=17538805610021579125,4.8,85,30000,2026-09-01,2026-09-02,2,,,,
4683,嵵裡。仙人掌海景民宿,澎湖縣,馬公市,民宿,澎湖縣馬公市嵵裡里11鄰嵵裡290號,0963563256-,,https://maps.google.com/?cid=4645540126925991884,4.8,82,6600,2026-09-01,2026-09-02,2,,,,
22677,柯林小屋,宜蘭縣,冬山鄉,民宿,宜蘭縣冬山鄉柯林二路325號,0918489022,https://www.facebook.com/groups/914476268604565/,https://maps.google.com/?cid=5400328799378448803,4.8,82,2000,2026-09-01,2026-09-02,2,,,,
4554,統一的家民宿,花蓮縣,吉安鄉,民宿,花蓮縣吉安鄉勝安村16鄰中原路一段418號,0912489038-,http://tongyihomestay.com.tw/,https://maps.google.com/?cid=10434677364748935756,4.4,82,3000,2026-09-01,2026-09-02,2,,,,
28341,六宿,臺南市,北區,民宿,臺南市北區公園北路116巷7-1號,0919768515-,,https://maps.google.com/?cid=5515884878528086859,4.8,81,3600,2026-09-01,2026-09-02,2,,,,
37286,白袍斜老,南投縣,竹山鎮,民宿,南投縣竹山鎮雲林里16鄰大明路525巷16號,0958988586-,,https://maps.google.com/?cid=13320393184903178626,5,81,8000,2026-09-01,2026-09-02,2,,,,
32948,八八古藝悅禾民宿,金門縣,金寧鄉,民宿,金門縣金寧鄉下堡12之5號,0910394377,,https://maps.google.com/?cid=6467079793168283233,5,80,3500,2026-09-01,2026-09-02,2,,,,
32728,暮石民宿,新北市,瑞芳區,民宿,新北市瑞芳區烏勢巷50號,0983027257-,,https://maps.google.com/?cid=17271510700798673640,4.8,80,15800,2026-09-01,2026-09-02,2,,,,
14087,荷比8號電梯民宿,臺東縣,臺東市,民宿,臺東縣臺東市中興路三段275巷46弄8號,0955171545-,,https://maps.google.com/?cid=8662718866200890086,4.9,80,3800,2026-09-01,2026-09-02,2,,,,
35191,煦樂軒古厝民宿,金門縣,金沙鎮,民宿,金門縣金沙鎮田墩11號,0988395294-,,https://maps.google.com/?cid=12820289021148711802,5,79,4200,2026-09-01,2026-09-02,2,,,,
34406,東北季豐民宿,澎湖縣,湖西鄉,民宿,澎湖縣湖西鄉隘門村95之1號2樓,0977380996-,,https://maps.google.com/?cid=6389371332923023690,5,79,1600,2026-09-01,2026-09-02,2,,,,
31168,藍月亮民宿,臺東縣,關山鎮,民宿,臺東縣關山鎮豐泉里平等路66號,0930912688,,https://maps.google.com/?cid=2262935539660648835,4.9,78,8000,2026-09-01,2026-09-02,2,,,,
31169,微笑太陽民宿,臺東縣,關山鎮,民宿,臺東縣關山鎮豐泉里3鄰平等路62號,0911316621,,https://maps.google.com/?cid=2262935539660648835,4.9,78,6800,2026-09-01,2026-09-02,2,,,,
22061,輕山居,苗栗縣,通霄鎮,民宿,苗栗縣通霄鎮福興里10鄰福興112之33號,0933206929-,,https://maps.google.com/?cid=4104045769363504648,4.7,78,5000,2026-09-01,2026-09-02,2,,,,
28628,有間寓背包旅宿民宿,澎湖縣,湖西鄉,民宿,澎湖縣湖西鄉沙港村19鄰沙港1之5號,0913137751,,https://maps.google.com/?cid=4947395883630902636,4.9,76,10000,2026-09-01,2026-09-02,2,,,,
2962,蟬說希臘,金門縣,金寧鄉,民宿,金門縣金寧鄉伯玉路二段446巷2弄6號,0955708881,,https://maps.google.com/?cid=8752936513328590459,4.9,76,2800,2026-09-01,2026-09-02,2,,,,
33170,良辰吉日民宿,澎湖縣,馬公市,民宿,澎湖縣馬公市西衛里263號,0937604102,,https://maps.google.com/?cid=7030966131587552103,5,75,10000,2026-09-01,2026-09-02,2,,,,
36205,熊讚民宿,花蓮縣,玉里鎮,民宿,花蓮縣玉里鎮中城里2鄰忠孝路89號,098272868503-8886282,,https://maps.google.com/?cid=11036203168327133294,5,75,3600,2026-09-01,2026-09-02,2,,,,
35277,有間民宿,屏東縣,恆春鎮,民宿,屏東縣恆春鎮恆公路668巷5號,0968966464-,,https://maps.google.com/?cid=2366582293042158774,4.5,73,2500,2026-09-01,2026-09-02,2,,,,
34396,鳥藝古厝民宿,金門縣,金城鎮,民宿,金門縣金城鎮前水頭6號,0987210175-,https://www.facebook.com/stone.floor.house,https://maps.google.com/?cid=14757948432805689690,5,73,9000,2026-09-01,2026-09-02,2,,,,
33205,光域文旅民宿,花蓮縣,花蓮市,民宿,花蓮縣花蓮市主力里15鄰榮正街186巷2號,0905153030-,,https://maps.google.com/?cid=997831815988495936,4.6,72,4180,2026-09-01,2026-09-02,2,,,,
1103,佑佑11號民宿,屏東縣,恆春鎮,民宿,屏東縣恆春鎮恆公路970巷11號,0963575939,,https://maps.google.com/?cid=12662928167006757543,4.7,72,2000,2026-09-01,2026-09-02,2,,,,
20631,大姆灣民宿,臺東縣,東河鄉,民宿,臺東縣東河鄉都蘭村舊部14-9號,0905167717-,,https://maps.google.com/?cid=2030411036016207613,4.6,71,5600,2026-09-01,2026-09-02,2,,,,
15445,綠窗小築民宿,花蓮縣,花蓮市,民宿,花蓮縣花蓮市主力里國風街21巷19號,03-8331719,,https://maps.google.com/?cid=15990493428932668939,4.6,71,3600,2026-09-01,2026-09-02,2,,,,
33852,小時公館民宿,花蓮縣,玉里鎮,民宿,花蓮縣玉里鎮中城里18鄰城西一街96號,0966569112-,,https://maps.google.com/?cid=6333138257050489840,5,71,1500,2026-09-01,2026-09-02,2,,,,
8314,天安居民宿,花蓮縣,花蓮市,民宿,花蓮縣花蓮市主力里國風街21巷17號,03-8330719,http://www.greenwindow-hl.com.tw,https://maps.google.com/?cid=15990493428932668939,4.6,71,3900,2026-09-01,2026-09-02,2,,,,
28467,畫宿行旅民宿,宜蘭縣,冬山鄉,民宿,宜蘭縣冬山鄉東二路22巷39號,0979100488,,https://maps.google.com/?cid=16626607310116788944,4.9,70,3280,2026-09-01,2026-09-02,2,,,,
10140,城市物語民宿,花蓮縣,花蓮市,民宿,花蓮縣花蓮市信義街36-6號,03-8361296,,https://maps.google.com/?cid=12950052992328059992,4.5,70,3800,2026-09-01,2026-09-02,2,,,,
4928,美夢成真主題民宿,屏東縣,恆春鎮,民宿,屏東縣恆春鎮恆西路33巷123弄1號,095597294608-8891003,,https://maps.google.com/?cid=4308364360587976515,4.5,69,3000,2026-09-01,2026-09-02,2,,,,
25738,有空常來,臺南市,中西區,民宿,臺南市中西區宮後街13號,0909052178-,,https://maps.google.com/?cid=10612659177467693448,4.2,69,6000,2026-09-01,2026-09-02,2,,,,
33209,微睏旅宿,宜蘭縣,三星鄉,民宿,宜蘭縣三星鄉三星路二段23巷20弄1號,0989468051,,https://maps.google.com/?cid=4418098430535943483,4.9,68,4200,2026-09-01,2026-09-02,2,,,,
32889,有山有谷民宿,花蓮縣,壽豐鄉,民宿,花蓮縣壽豐鄉志學村14鄰橋下62號,0911836266-,,https://maps.google.com/?cid=1231809111958131374,5,68,8000,2026-09-01,2026-09-02,2,,,,
15195,心想事成主題民宿,屏東縣,恆春鎮,民宿,屏東縣恆春鎮恆西路33巷123弄2號,0955972946-,,https://maps.google.com/?cid=2541981271902894484,5,68,3000,2026-09-01,2026-09-02,2,,,,
7353,吾家城市客棧,金門縣,金寧鄉,民宿,金門縣金寧鄉湖南13-9號,0927202025082-323231,,https://maps.google.com/?cid=16924120713419509047,4.6,67,1800,2026-09-01,2026-09-02,2,,,,
1550,愛那思民宿,臺東縣,臺東市,民宿,臺東縣臺東市興安路二段30號,0978110141-,,https://maps.google.com/?cid=10605295186839686862,4.5,67,5000,2026-09-01,2026-09-02,2,,,,
5045,碧山廬禪的民宿,彰化縣,芬園鄉,民宿,彰化縣芬園鄉溪頭村彰南路1段103巷130號,049-2528288,https://bishanhouse.com/index/?p=86,https://maps.google.com/?cid=14188967727477948793,4.3,67,2800,2026-09-01,2026-09-02,2,,,,
38636,茶山宿民宿,臺東縣,關山鎮,民宿,臺東縣關山鎮豐泉里3鄰平等路47號,0918216171-,,https://maps.google.com/?cid=13012849828795486839,5,66,10000,2026-09-01,2026-09-02,2,,,,
38635,茶山居民宿,臺東縣,關山鎮,民宿,臺東縣關山鎮豐泉里3鄰平等路45號,0918216171-,,https://maps.google.com/?cid=13012849828795486839,5,66,10000,2026-09-01,2026-09-02,2,,,,
27848,三星小北歐699,宜蘭縣,三星鄉,民宿,宜蘭縣三星鄉上將路二段699號,03-9372679,,https://maps.google.com/?cid=14751178258756428261,4.5,66,4400,2026-09-01,2026-09-02,2,,,,
15626,櫻田野民宿,花蓮縣,吉安鄉,民宿,花蓮縣吉安鄉福興村福興七街8號,03-8539580,,https://maps.google.com/?cid=15967091477514573918,4.5,65,1500,2026-09-01,2026-09-02,2,,,,
33010,東衛參捌民宿,澎湖縣,馬公市,民宿,澎湖縣馬公市東衛里38號,0919624262,,https://maps.google.com/?cid=15233785245957945927,4.9,65,1600,2026-09-01,2026-09-02,2,,,,
